sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56,sample_57,sample_58,sample_59,sample_60,sample_61,sample_62,sample_63,sample_64,sample_65,sample_66,sample_67,sample_68,sample_69,sample_70,sample_71,sample_72,sample_73,sample_74,sample_75,sample_76,sample_77,sample_78,sample_79,sample_80,sample_81,sample_82,sample_83,sample_84,sample_85,sample_86,sample_87,sample_88,sample_89,sample_90,sample_91,sample_92,sample_93,sample_94,sample_95,sample_96,sample_97,sample_98,sample_99,sample_100,sample_101,sample_102,sample_103,sample_104,sample_105,sample_106,sample_107,sample_108,sample_109,sample_110,sample_111,sample_112,sample_113,sample_114,sample_115,sample_116,sample_117,sample_118,sample_119,sample_120,sample_121,sample_122,sample_123,sample_124,sample_125,sample_126,sample_127,sample_128,sample_129,sample_130,sample_131,sample_132,sample_133,sample_134,sample_135,sample_136
-13.463001213206415,-14.684618520148861,-14.843737674307391,-13.860975481751327,-13.356512879643311,-14.222169795626618,-12.553882703846153,-13.38545261124541,-14.020576736546918,-14.310450498417548,-14.471327372547393,-13.304340053847875,-14.217947544961127,-15.340572222171295,-14.334845390008706,-13.305619694803893,-14.9955613336395,-15.007309010557522,-13.939010157474485,-13.956926008709402,-13.658578139346037,-13.01817175476663,-13.374356672418093,-13.719338237967252,-13.408509235289335,-14.606962641440465,-14.509217906133058,-14.867619077363134,-14.647836016833512,-13.645422030436537,-15.280780073164774,-14.237246883961415,-14.217645376011069,-13.94014204404908,-14.129648102112515,-14.362574481082603,-14.095282189111575,-12.670738010648595,-12.72461483838836,-14.131248942346991,-13.764900114623666,-15.346137264762113,-14.698960894539038,-14.457886054139104,-13.070634356349903,-14.91819573381048,-14.234517407211888,-12.708196353167885,-14.092361982220572,-13.826192132711096,-15.29361746202903,-13.1577365684795,-13.246499394767218,-12.019325080600606,-14.481942164677076,-17.16586643291845,-19.343610066925894,-19.005328202621612,-16.403141174614476,-16.022116087565966,-14.392655601113184,-14.094510952313362,-13.771420713713201,-13.542399984036525,-12.992578599139229,-15.209101353002684,-13.120776566669985,-14.648023116389378,-14.754178248263688,-13.55855665752558,-14.932556520162839,-12.493421751174582,-13.136443883846194,-12.702671915430136,-14.65114682991495,-12.649129861664873,-12.462158022817134,-13.308861567565831,-12.984442054625681,-11.047780913687268,-11.94845022085437,-10.716371713404541,-11.213482950846684,-12.028437377630567,-10.911934531158042,-11.785576309261852,-13.744494819950472,-15.037372328602878,-14.464718019766707,-14.273501517246057,-13.418787787645913,-12.608508426897949,-14.540897642847622,-13.330371048643698,-13.833797620313337,-13.528850723899469,-15.131829270955759,-14.38858274982153,-14.820468831829126,-14.526726850855026,-14.027082674402994,-13.552535119507786,-15.258113927829559,-15.169096163007758,-14.595839195595076,-13.595832496001268,-13.064437444187833,-13.94887020560986,-13.054657027426485,-14.500990026172717,-14.70045364864486,-14.616140053224964,-15.175060832384702,-13.200968416494328,-14.68166603225702,-14.03119609411778,-13.9713964056735,-14.165882251808004,-15.694300496277037,-12.74201455215154,-13.00977058301517,-15.107573846411027,-14.820210331622725,-14.12827586078255,-13.001316692017989,-12.77021652526483,-14.90162175753775,-13.995229191225654,-13.248655777588462,-14.444276578141675,-13.298270068466328,-15.003596009712355,-13.63784612349923,-12.889209678090207,-12.517493735389333,-15.422092218865952
-3.357620804206415,-4.562770532148861,-4.735466211307391,-3.751740334751326,-3.2266058706433105,-4.136365261626617,-2.4737279768461535,-3.3511954262454102,-3.947385045546917,-4.2603398774175485,-4.422662277547392,-3.2598792388478754,-4.162319415961127,-5.381689899171295,-4.2942393150087055,-3.300225687803893,-4.9615687486395,-5.008528495557522,-3.960901502474485,-3.965240827709402,-3.636848853346037,-2.986588381766631,-3.3408459304180944,-3.7173171269672514,-3.3933934412893354,-4.633190568440465,-4.470189657133058,-4.948285407363133,-4.664077554833512,-3.5540999894365366,-5.144873717164774,-4.0477335119614155,-3.999401130011069,-3.8316059770490813,-3.885299419112516,-4.494740798082605,-4.235157984111575,-2.952907610648596,-2.867778585388361,-4.17407675234699,-3.8542396146236664,-5.363739384762113,-4.805249804539037,-4.502291694139105,-3.0909952363499027,-4.93338865381048,-4.194308227211887,-2.676395743167885,-4.002268231220572,-2.889997662711097,-2.082554802029029,0.17411670152050007,-4.335523244767218,-9.315706980600606,-10.687478298677075,-8.917100232918447,-6.733432466925895,-4.55558230262161,-3.456317524614475,-4.287854817565966,-3.666477471113183,-3.8649295123133616,-3.7273568037132003,-3.536656436036526,-3.038864241139228,-5.212947291002684,-3.1818196606699853,-4.643677726389378,-4.740328318263687,-3.574618547525581,-4.834309030162839,-2.351770871174581,-2.9761334538461934,-2.501584555430136,-4.416727379914949,-2.4906047616648728,-2.2882988228171337,-3.4662715675658315,-3.4477632546256807,-1.8358901136872676,-3.157394120854371,-2.3737002134045415,-3.0603635308466837,-3.861571477630566,-2.4287365411580417,-2.7824833092618513,-4.3128200799504715,-5.295582110602878,-4.558563964766708,-4.293815035246057,-3.3631596586459134,-2.424777160897948,-4.374115799847622,-3.1903927086436985,-3.6364898223133366,-3.330579245899469,-4.926462462955759,-4.203887800821531,-4.646941186829126,-4.375316599855025,-3.8146205374029933,-3.4523226755077854,-5.118966976829558,-5.059511474007758,-4.486254506595076,-3.4933431400012687,-2.9436854391878335,-3.8647757996098595,-2.930182583426485,-4.395874225172717,-4.579352107644861,-4.5082654922249645,-5.021638276384703,-3.073385685494329,-4.53954308625702,-3.9087813281177803,-3.8302371496735015,-4.016796269808003,-5.557827360277038,-2.59568733115154,-2.8498668270151706,-4.948151935411026,-4.5953999466227256,-3.8508221477825497,-2.6741107020179884,-2.3876084452648305,-4.503859327537751,-3.598912291225655,-3.0622980625884626,-4.460300858141675,-3.445023962466329,-5.222219556712355,-3.9550105464992305,-3.180184735090206,-2.8375492123893333,-5.560352608865953
8.214621376793584,6.899564844851138,6.861812830692609,7.769817347248674,8.26493917935669,7.385192420373383,9.058165635153847,8.13299915575459,7.586691074453083,7.264203264582451,7.145407088452608,8.321703712152125,7.4129082240388735,6.266884399828705,7.235279605991294,8.245792277196108,6.6259851313605,6.558161328442478,7.663823281525515,7.655311151290598,7.9443497156539635,8.580101442233369,8.186490484581906,7.790150382032749,8.180454657710666,7.000682801559535,7.098490476866942,6.651210322636867,6.875585099166488,7.9153936515634635,6.2240538998352255,7.276864928038584,7.193623499988932,7.354068172950918,7.271933830887484,7.061997488917396,7.488334720888425,8.842744409351404,8.74285603461164,7.18236661765301,7.417944593376333,5.920963252237887,6.600690705460963,6.883972125860895,8.434577253650097,6.52163044618952,7.228707912788113,8.773647586832116,7.366082807779428,7.636970257288903,6.132150347970971,8.2586275215205,7.588785505232782,7.414809139399395,7.499114041322925,7.149665487081553,3.696014933074105,1.7893664973783903,2.539968725385525,3.0327969124340335,5.218833148886818,5.921460657686639,6.8229866162868,7.495426686963475,8.147839262860773,5.907760004997316,7.967905114330015,6.3891741636106225,6.371614781736312,7.431590562474419,6.0387203498371615,8.35151861882542,7.623988936153806,7.940513424569864,5.83733352008505,7.665649298335127,7.6180946571828665,6.508684992434168,6.715196215374319,8.473344116312733,7.529870279145629,8.808275086595458,8.591670249153317,8.179439122369434,9.741281068841957,9.266714990738148,7.505652110049529,6.162580451397122,6.637864690233292,6.721961232753943,7.464805941354086,8.307982576102052,6.314925517152378,7.497461261356301,6.980007799686663,7.2569008861005315,5.625837077044241,6.33172049817847,5.913703963170874,6.286889742144975,6.758543062597006,7.191009920492215,5.480839395170442,5.593161901992242,6.175759639404924,7.175829279998731,7.693291845812166,6.80420442439014,7.707789852573514,6.280264273827283,6.094796081355139,6.113818656775035,5.5642701176152976,7.585066413505672,6.10440027774298,6.717475635882219,6.8053605943264985,6.606283038191997,5.003044183722962,7.950675467848461,7.673641616984829,5.5898652435889735,5.919152098377275,6.498965789217451,7.625987897982012,7.92719109473517,5.730243082462249,6.575967808774346,7.359841382411537,6.168749371858325,7.375014597533672,5.646320983287644,6.974550423500769,7.461802504909794,7.674662327610666,4.775379361134047
17.647552249793584,16.40585494085114,16.20122190569261,17.179965731248675,17.70584384535669,16.816756316373382,18.446898505153847,17.52697185575459,16.936693857453083,16.680958464582453,16.523432201452607,17.686401154152126,16.809614887038872,15.715762868828705,16.709446432991292,17.70788437019611,16.0199578313605,15.988130152442478,17.056429005525516,17.057257645290598,17.38639327265396,18.02077802223337,17.651202492581906,17.30555317203275,17.629105031710665,16.441359381559536,16.557848606866944,16.130502941636866,16.449994588166486,17.515319601563462,16.027199139835226,16.977033538038583,17.032764849988933,17.14627755295092,16.814220049887485,16.323604258917396,16.633751240888426,18.061634199351403,18.13363859461164,16.79596080765301,17.173017395376334,15.615890445237888,16.242307225460962,16.524221655860895,17.942917033650097,16.07394014618952,16.782384602788113,18.354207706832113,17.892912397779426,20.063059677288905,17.783180297970972,16.4363575015205,11.413812485232782,11.850178119399395,13.202785101322926,14.730496567081552,16.097145513074103,17.15232121737839,17.959652335385524,16.885964332434032,17.432239084886817,17.262415567686638,17.4114396852868,17.555442454963476,18.12800303286077,15.920161094997317,17.945563024330013,16.43905241361062,16.31749156173631,17.548563362474418,16.21469984983716,18.67991257882542,18.044879856153806,18.472582844569864,16.55416882008505,18.540709038335127,18.636570277182866,17.72149523243417,17.98222954537432,19.834469486312734,18.85408877914563,19.930869386595457,19.277183649153315,18.416821922369433,19.54351866884196,18.805928250738148,16.99975500004953,15.80670441139712,16.504572183233293,16.672393563753943,17.582005253354087,18.442496452102052,16.48668845515238,17.717295055356303,17.235951755686663,17.52617252310053,15.915157241044241,16.67446539617847,16.205758090170875,16.534973952144973,17.011867102597005,17.456294656492215,15.80091585217044,15.816982587992243,16.390239555404925,17.38757523199873,17.915631505812165,17.01982322439014,17.901993142573513,16.444964213827284,16.26222998135514,16.331829286775037,15.803696267615297,17.72424989350567,16.25292452774298,16.84583731588222,16.9404431243265,16.742618518191996,15.212852913722962,18.159117227848462,17.872628546984828,15.774157523588974,16.060841448377275,16.74340366921745,17.85163018798201,18.13961974473517,15.918522262462249,16.833619308774345,17.55609436241154,16.318298471858323,17.33911517753367,15.607687593287645,16.91051462350077,17.732781684909792,18.042922107610668,15.341162411134047
0.5447316967935851,-1.5825399571488616,-1.7934424643073905,-0.8475849027513263,-0.3210963916433107,-1.204677444626617,0.44626986215384634,-0.42501408524541007,-1.0422140745469173,-1.3472025644175485,-1.488514593547392,-0.3474189518478753,-1.2188513399611267,-2.361040861171295,-1.3679676940087058,-0.3260883338038929,-1.9870928826395,-2.0687840535575224,-0.9454204294744848,-0.9886436057094018,-0.6809234913460368,-0.02481803176663111,-0.4162668704180942,-0.7840946979672513,-0.46084803228933524,-1.6042366724404653,-1.4932539241330576,-1.9268690573631333,-1.7029842278335119,-0.7572757284365368,-2.3078115471647744,-1.2830228489614153,-1.3135639900110685,-1.1140840290490814,-1.2846095891125162,-1.5592390640826042,-1.1123457491115754,0.27224838635140425,0.4686127746116391,-0.7096823723469903,-0.6461897866236664,-2.2758165247621127,-1.7148670745390373,-1.4607902341391046,-0.1173543463499025,-2.0585258338104797,-1.338763227211887,0.1963457168321152,-1.245930102220572,-0.9546889227110971,-2.414967072029029,-0.29783066847950046,-0.9346338247672179,-1.037025980600605,-1.2529786286770748,0.15087996708155238,1.640437933074105,-0.39705566462161,-4.241795074614475,-6.873205687565967,-4.816172451113183,-3.172075942313361,-1.6675427937132006,-0.9565255670365256,-0.28286461713922817,-2.428151515002684,-0.32061022566998554,-1.809075427389378,-1.9243668052636873,-0.7401065215255808,-2.2033787061628387,0.2590743288254189,-0.4600944638461937,-0.1330469554301359,-2.2108565899149495,-0.4208838016648725,-0.46774613281713373,-1.5290673375658317,-1.4696440346256807,0.30090140631273243,-0.6531806408543709,0.7032094865954588,0.5272269491533164,0.284226822369434,2.179109268841958,2.1655003907381487,0.9109162000495288,0.008043291397121344,0.6869500202332923,0.6478272457539429,1.1166155913540865,1.4702056961020524,-0.8941498528476213,0.07245104135630132,-0.6063624403133365,-0.44294324589946876,-2.1417569649557593,-1.3930039668215306,-1.8615586738291265,-1.575784237855025,-1.0447419044029935,-0.5622268095077853,-2.2333620498295583,-2.136376744007758,-1.5741327315950757,-0.5553815410012688,0.03248298881216649,-0.8362506986098597,0.0453088205735146,-1.4185999801727167,-1.6282561996448608,-1.5323452952249643,-2.1534780323847027,-0.14084027649432873,-1.64520450225702,-1.0096132941177804,-0.9365755956735012,-1.129656731808003,-2.691698196277038,0.2652738678484603,-0.016776523015170297,-2.1264130964110266,-1.8553330116227256,-1.2003031807825497,-0.06561247201798825,0.1520136747351697,-2.004226877537751,-1.083775941225655,-0.3779729275884627,-1.5992493781416757,-0.6772440724663287,-2.3046589767123553,-1.0022897564992304,-0.2067920850902063,0.08560811761066667,-2.566288088865953
13.491751111793585,12.232234734851138,12.07882265069261,13.023685767248674,13.524073109356689,12.643136110373383,14.332410365153846,13.41608015575459,12.804386644453082,12.533868234582451,12.395200248452609,13.548740062152124,12.673232414038873,11.536549369828705,12.531272145991295,13.563351377196106,11.8723887813605,11.851268858442477,12.911417191525516,12.940772651290597,13.224041205653963,13.877284232233368,13.490129044581906,13.068328372032749,13.512620037710665,12.285639811559534,12.422505346866942,12.123810598636867,12.197905209166489,13.238218261563464,11.601228409835226,12.695296548038584,12.75606076398893,12.964904073950919,12.736888083887484,12.416557187917396,12.616193300888424,13.948027429351404,14.08403893461164,12.70816577765301,13.098966175376333,11.516908845237888,12.187114285460963,12.447134385860895,13.826034793650098,11.98662393618952,12.684360632788113,14.191937196832114,12.801863727779429,13.090242457288904,11.784605858970972,15.4340405015205,13.480491185232783,11.052895319399395,8.608039901322925,7.6892843670815525,9.690695233074106,11.89764659737839,13.376672275385525,12.713546452434034,13.332854938886816,13.099024297686638,13.3422582422868,13.499765410963475,14.055703967860772,11.819014232997317,13.876778837330015,12.353406783610621,12.278431241736312,13.45796111247442,12.07663091983716,14.518828558825419,13.850551796153805,14.228709694569865,12.282084470085051,14.200379248335128,14.336030177182867,13.407445532434169,13.699497945374318,15.718100086312733,14.962734779145629,16.408367386595458,16.280874449153316,15.955737422369435,17.442025368841957,16.79633749073815,14.73630630004953,13.138770891397122,13.294710480233292,13.134835085753943,13.818789381354087,14.514752101102053,12.498614981152379,13.702212779356302,13.190024827686663,13.469298426100531,11.847575387044241,12.58267138817847,12.141212293170874,12.449012642144975,12.974330107597007,13.442969818492214,11.744520578170441,11.815404712992242,12.388661680404924,13.370735519998732,13.901109615812166,13.037664024390141,13.888271052573515,12.454975453827283,12.27527728135514,12.367331316775035,11.789255937615298,13.747047313505671,12.27164668774298,12.880142285882219,12.9464606843265,12.763179668191997,11.218870473722962,14.14731569784846,13.91868047698483,11.809262293588974,12.063822948377274,12.75453568921745,13.924690907982011,14.14539788473517,11.95490563246225,12.810152398774346,13.599110232411537,12.336862781858324,13.371423287533672,11.645110183287645,12.972149363500769,13.751345994909794,14.153220577610666,11.408151031134047
17.553063524793586,16.38864351585114,16.18581629369261,17.142563854248674,17.67199003535669,16.753778330373382,18.393466774153847,17.52646637675459,16.92309405845308,16.640008522582452,16.50983240245261,17.630002108152123,16.77521210503887,15.634368465828706,16.657788733991293,17.648518009196106,15.9986493703605,15.960887060442477,17.037507107525514,17.034175150290597,17.316931685653962,17.991148368233368,17.612058363581905,17.28424471103275,17.606022536710665,16.395087341559535,16.511576566866943,16.081876112636866,16.315673931166486,17.431475076563462,15.873109876835226,16.881256187038584,16.906025729988933,17.12777750295092,16.757789224887485,16.313067108917394,16.638694980888424,17.973238999351405,18.13803335461164,16.74865437765301,17.148287975376334,15.569196555237887,16.253249155460963,16.537550145860894,17.9003201836501,16.02363462618952,16.733853112788115,18.266393256832114,17.146929219779427,18.800154277288904,17.38576559797097,16.8609233015205,13.037349085232783,11.802420619399395,12.776534801322924,14.412216767081553,15.899245693074105,17.16222875737839,17.936084425385523,16.932514033434032,17.471597316886818,17.229786818686637,17.3758118422868,17.595898628963475,18.11550117486077,15.863022404997317,17.979376704330015,16.41100610361062,16.350048391736312,17.56380172247442,16.19181673983716,18.67299576882542,18.011098326153807,18.453542544569864,16.54803208008505,18.536736538335127,18.744162377182867,17.866891032434168,18.20287434537432,20.133974986312733,19.25332137914563,20.51023278659546,20.001777949153315,19.185113922369435,20.23197906884196,19.39494759073815,17.38461034004953,16.068738351397123,16.594311200233292,16.716461364753943,17.557729477354087,18.387322467102052,16.46899161815238,17.6722480713563,17.214062541686662,17.45971002610053,15.871271764044241,16.56043052817847,16.198705451170873,16.456578642144976,16.965595062597007,17.426084250492213,15.723133073170441,15.777289481992241,16.379670629404924,17.311049299998732,17.857553765812167,16.96532533439014,17.823144202573516,16.405978983827282,16.193508041355138,16.301777786775034,15.723105067615297,17.697197483505672,16.20090854774298,16.80872145588222,16.9080686243265,16.728692198191997,15.138872443722962,18.10832629784846,17.89259953698483,15.766197623588972,16.041561258377275,16.69499929921745,17.815739387982013,18.09418269473517,15.91591623246225,16.811403588774347,17.54755371241154,16.263991251858325,17.31154556753367,15.593212313287644,16.93706454350077,17.690956264909794,18.06889128761067,15.323139061134047
-9.291546233206414,-10.512881465148862,-10.652127859307392,-9.669083602751327,-9.164621000643312,-10.044054219626616,-8.351772364846154,-9.28784732424541,-9.754726125546917,-10.088749475417549,-10.254876611547392,-9.106915837847875,-9.910768035961127,-11.134339910171295,-10.080623574008706,-9.070424442803892,-10.6597009586395,-10.748401071557522,-9.641484968474485,-9.611693388709401,-9.361899154346037,-8.726460957766632,-9.072427425418095,-9.383759917967252,-9.049500302289335,-10.286570968440465,-10.189390373133058,-10.609275267363133,-10.316379690833513,-9.323902078436536,-10.892244070164775,-9.944689881961414,-9.914587860011068,-9.716466537049081,-9.707636059112517,-10.067651891082605,-9.648147129111575,-8.536662960648595,-8.56778236738836,-10.06853004034699,-9.731144154623667,-11.198221941762114,-10.554603426539037,-10.068894964139105,-8.762717696349902,-10.54269886381048,-9.864270807211886,-8.356694243167885,-9.716300982220572,-9.407109822711098,-10.941833282029028,-8.7957339384795,-9.426958704767218,-9.002367610600604,-9.387230898677075,-13.413157132918448,-15.912821166925895,-15.53512090262161,-13.359690974614475,-12.552894687565967,-10.965974151113183,-10.356871982313361,-9.6414036787132,-9.279652127036526,-8.757383347139228,-10.996208435002684,-8.887164675669986,-10.447214076389377,-10.576235698263687,-9.441533707525581,-10.85245839016284,-8.454652531174581,-9.219231773846193,-8.863149425430136,-10.985010879914949,-9.143905411664873,-9.131339392817134,-10.151038387565832,-9.95631085462568,-8.135847613687268,-9.073050520854371,-7.808624213404541,-8.115187950846684,-8.650103277630567,-7.244298131158041,-7.6974262092618515,-9.65226775995047,-10.941241358602879,-10.408723689766708,-10.282939884246057,-9.468817890645914,-8.616927563897947,-10.583529972847622,-9.363631128643698,-9.900706770313336,-9.585823493899468,-11.21720085295576,-10.43533707182153,-10.948015516829127,-10.543672025855026,-10.092581487402994,-9.632092299507786,-11.333549114829559,-11.277898358007757,-10.675678450595075,-9.676235880001268,-9.160027474187833,-10.03011979560986,-9.136188687426486,-10.516069776172717,-10.787799708644862,-10.636752123224964,-11.263535162384702,-9.270134126494328,-10.78007675225702,-10.11967042411778,-10.041126245673501,-10.212181471808004,-11.826642346277037,-8.831053032151539,-9.08971887301517,-11.231107576411027,-10.908966731622726,-10.16847862078255,-9.022774962017989,-8.78727074526483,-11.02346309753775,-10.064394901225654,-9.375183237588463,-10.564707558141675,-9.458055462466328,-10.926709695712356,-9.67540122649923,-8.899212183090206,-8.777944252389334,-11.722115248865952
9.731635766793586,8.518556424851138,8.331737680692608,9.331992957248673,9.80063511935669,8.929457800373383,10.530790146153846,9.75044807575459,9.102934124453082,8.809625644582452,8.725492908452608,9.901018202152125,9.011675594038874,7.892902769828705,8.890091625991294,9.856214427196107,8.2076136113605,8.195448798442477,9.308523201525515,9.273531411290598,9.384239116653964,10.21738891223337,9.851414624581906,9.511119182032749,9.755827698710664,8.593194731559535,8.772369716866942,8.327017902636866,8.478594799166489,9.481425922563464,7.936453239835226,9.086613468038585,9.212424889988931,9.391936772950919,8.991359950887484,8.381999472917396,8.572032860888424,9.892550459351405,10.152324324611639,8.91490539365301,9.424535969376333,7.908487409237887,8.441847795460962,8.770290421860896,10.133694369650097,8.25031255518952,9.001779906788114,10.491446252832116,9.093222253779428,9.310764709288904,8.111575517970971,11.2943699015205,8.045456485232782,4.298391519399395,2.392988101322926,3.951664467081552,5.991839433074105,8.02943529737839,9.507414445385525,8.976482816434034,9.542708244886818,9.417948077686638,9.5885795862868,9.711070902963474,10.330447482860771,8.017184704997316,10.094468694330015,8.552329513610623,8.484595251736312,9.574521702474419,8.16219858983716,10.531041518825418,9.828448836153806,10.170681644569864,8.14732639008505,9.971785508335127,10.028992527182867,8.925066972434168,9.14918754537432,10.973576986312732,10.10298587914563,11.527071086595459,11.347142849153316,10.985171422369433,12.513121168841959,11.940349890738148,10.021866800049528,8.587917541397122,8.878916360233292,8.872605695753943,9.613822950354086,10.413381031102052,8.459229737152379,9.625397941356301,9.108330129686664,9.430770106100532,7.692630657044241,8.561248698178469,8.114052833170874,8.421853182144975,8.957734938597007,9.409269016492214,7.691300385170441,7.775214891992242,8.339516749404924,9.340357719998732,9.904138495812166,9.033346964390141,9.919022172573515,8.420627053827284,8.29707329135514,8.328907646775036,7.7793591076152975,9.771361743505672,8.26421593774298,8.86949319588222,8.9838578043265,8.794892358191998,7.184626723722962,10.15055389784846,9.91945257698483,7.826335433588973,8.107761418377274,8.754503199217451,9.846476207982011,10.06476942473517,7.913368282462249,8.851729438774345,9.525827702411537,8.368627801858324,9.307095877533671,7.623949133287645,8.93388268350077,9.693559924909794,10.127127357610666,7.343019021134047
-17.386766802206417,-18.61231049314886,-18.779282416307392,-17.833121773751326,-17.34499675264331,-18.217746700626616,-16.566556927846154,-17.42713100324541,-18.071499678546918,-18.34883454941755,-18.50109891754739,-17.310808678847874,-18.236699673961127,-19.351599276171296,-18.325608478008707,-17.354767773803893,-19.0376163806395,-19.015169418557523,-17.946870565474484,-17.967825367709402,-17.62743009034604,-17.03679618976663,-17.400833876418094,-17.757466900967252,-17.374194539289334,-18.572647945440465,-18.494279745133056,-18.97654392736313,-18.720287010833513,-17.643150455436537,-19.101834040164775,-18.109720512961417,-18.10734402001107,-17.809959807049083,-18.095212139112515,-18.523053108082603,-18.322375229111575,-17.002949580648597,-16.76894909538836,-18.27563253234699,-17.892946124623666,-19.385274634762112,-18.76938164453904,-18.487651184139104,-17.1386481963499,-18.97531785381048,-18.283027027211887,-16.748221153167886,-18.04841966222057,-16.902299592711095,-16.09183560202903,-14.9767376984795,-19.56759941476722,-23.738837480600605,-23.654125598677076,-21.722411232918446,-19.869757666925896,-18.09122121262161,-17.192893054614476,-18.238983817565966,-17.582596084113185,-17.821836054313362,-17.6450307377132,-17.550132698036524,-16.949147046139228,-19.188468369002685,-17.097992065669985,-18.60902872638938,-18.77369653826369,-17.52463147752558,-18.87317689016284,-16.50433396117458,-17.120637563846195,-16.723218185430134,-18.67625796991495,-16.696286261664874,-16.662188022817134,-17.56158826756583,-17.26884155462568,-15.347388013687267,-16.27618042085437,-15.004084713404541,-15.449521050846684,-16.201774577630566,-14.941763931158043,-15.73673740926185,-17.65245288995047,-18.942406268602877,-18.447507069766708,-18.265279731246057,-17.432094056645912,-16.61535370389795,-18.528238696847623,-17.308339852643698,-17.783777379313335,-17.509986175899467,-19.06091302595576,-18.36667925082153,-18.775390107829125,-18.467589758855024,-17.974910920402994,-17.525313453507785,-19.218353371829558,-19.13794811400776,-18.591920449595076,-17.551385817001268,-17.034681175187835,-17.93621125960986,-17.059855127426484,-18.512266046172716,-18.72186164864486,-18.680227513224963,-19.158979852384704,-17.19033329649433,-18.67799625225702,-18.08046544411778,-17.947462665673502,-18.156638911808002,-19.77852422627704,-16.77798528215154,-17.03244266301517,-19.147343246411026,-18.887336741622725,-18.24834140078255,-17.086300162017988,-16.76489957526483,-19.03029980753775,-18.082619571225656,-17.382019947588464,-18.652490998141676,-17.60426103246633,-19.341502396712357,-17.99538443649923,-17.227116065090208,-16.857807032389335,-19.597503788865954
